성별,구매일자,대분류코드,구매금액
M,20140315,8,458550
M,20140315,9,166520
M,20140315,10,174550
M,20140315,11,661110
M,20140315,12,845830
M,20140315,13,640940
M,20140315,14,311200
M,20140315,15,1043290
M,20140315,16,476800
M,20140315,17,312870
M,20140316,1,903661
M,20140316,2,176470
M,20140316,3,659821
M,20140316,4,401669
M,20140316,5,843917
M,20140316,6,274260
M,20140316,7,624140
M,20140316,8,186600
M,20140316,9,252860
M,20140316,10,172470
M,20140316,11,611640
M,20140316,12,478110
M,20140316,13,505020
M,20140316,14,223600
M,20140316,15,784410
M,20140316,16,576560
M,20140316,17,266140
M,20140317,1,1029818
M,20140317,2,987470
M,20140317,3,1063995
M,20140317,4,500781
M,20140317,5,663745
M,20140317,6,211319
M,20140317,7,736970
M,20140317,8,241730
M,20140317,9,119590
M,20140317,10,182060
M,20140317,11,534000
M,20140317,12,530950
M,20140317,13,677290
M,20140317,14,337070
M,20140317,15,2280780
M,20140317,16,636940
M,20140317,17,402790
M,20140318,1,1063640
M,20140318,2,258180
M,20140318,3,1011612
M,20140318,4,525525
M,20140318,5,903138
M,20140318,6,301456
M,20140318,7,810300
M,20140318,8,287620
M,20140318,9,235960
M,20140318,10,184030
M,20140318,11,503520
M,20140318,12,504300
M,20140318,13,655570
M,20140318,14,325610
M,20140318,15,2607703
M,20140318,16,395810
M,20140318,17,371580
M,20140319,1,1544601
M,20140319,2,345840
M,20140319,3,981529
M,20140319,4,442799
M,20140319,5,1057575
M,20140319,6,261654
M,20140319,7,727900
M,20140319,8,307960
M,20140319,9,198250
M,20140319,10,132400
M,20140319,11,475710
M,20140319,12,458130
M,20140319,13,731590
M,20140319,14,509490
M,20140319,15,715450
M,20140319,16,389330
M,20140319,17,444450
M,20140320,1,1208752
M,20140320,2,275170
M,20140320,3,975207
M,20140320,4,437310
M,20140320,5,915686
M,20140320,6,276090
M,20140320,7,671800
M,20140320,8,404380
M,20140320,9,122220
M,20140320,10,152500
M,20140320,11,410530
M,20140320,12,463370
M,20140320,13,590760
M,20140320,14,328170
M,20140320,15,1654820
M,20140320,16,514970
M,20140320,17,351760
M,20140321,1,1163208
M,20140321,2,306340
M,20140321,3,1085805
M,20140321,4,478620
M,20140321,5,1448613
M,20140321,6,236963
M,20140321,7,696230
M,20140321,8,280910
M,20140321,9,236790
M,20140321,10,258050
M,20140321,11,549390
M,20140321,12,641280
M,20140321,13,747140
M,20140321,14,357070
M,20140321,15,1697570
M,20140321,16,696990
M,20140321,17,460250
M,20140322,1,1422363
M,20140322,2,328480
M,20140322,3,1254912
M,20140322,4,859638
M,20140322,5,1974832
M,20140322,6,310700
M,20140322,7,846440
M,20140322,8,274420
M,20140322,9,469400
M,20140322,10,269600
M,20140322,11,534860
M,20140322,12,924700
M,20140322,13,914880
M,20140322,14,252200
M,20140322,15,4431070
M,20140322,16,692250
M,20140322,17,436500
M,20140323,1,350264
M,20140323,2,32900
M,20140323,3,277227
M,20140323,4,44400
M,20140323,5,179841
M,20140323,6,142456
M,20140323,7,135080
M,20140323,8,97440
M,20140323,9,108390
M,20140323,10,54950
M,20140323,11,102010
M,20140323,12,74830
M,20140323,13,192600
M,20140323,14,58060
M,20140323,15,164790
M,20140323,16,148590
M,20140323,17,166060
M,20140324,1,1286595
M,20140324,2,453190
M,20140324,3,1272620
M,20140324,4,530052
M,20140324,5,764216
M,20140324,6,204600
M,20140324,7,829080
M,20140324,8,310190
M,20140324,9,243410
M,20140324,10,259980
M,20140324,11,630260
M,20140324,12,571620
M,20140324,13,772650
M,20140324,14,309320
M,20140324,15,1868910
M,20140324,16,733870
M,20140324,17,508640
M,20140325,1,1124481
M,20140325,2,610980
M,20140325,3,1106551
M,20140325,4,1384085
M,20140325,5,870776
M,20140325,6,270920
M,20140325,7,763220
M,20140325,8,343940
M,20140325,9,164680
M,20140325,10,130340
M,20140325,11,537860
M,20140325,12,644150
M,20140325,13,678240
M,20140325,14,383100
M,20140325,15,2829592
M,20140325,16,363670
M,20140325,17,343090
M,20140326,1,1341320
M,20140326,2,384150
M,20140326,3,1083011
M,20140326,4,651816
M,20140326,5,984355
M,20140326,6,321060
M,20140326,7,878910
M,20140326,8,361030
M,20140326,9,170010
M,20140326,10,165970
M,20140326,11,545150
M,20140326,12,524380
M,20140326,13,771620
M,20140326,14,316780
M,20140326,15,930800
M,20140326,16,696700
M,20140326,17,393650
M,20140327,1,828967
M,20140327,2,273930
M,20140327,3,769509
M,20140327,4,458780
M,20140327,5,577333
M,20140327,6,274330
M,20140327,7,703630
M,20140327,8,291530
M,20140327,9,205350
M,20140327,10,106270
M,20140327,11,370100
M,20140327,12,583700
M,20140327,13,559510
M,20140327,14,278860
M,20140327,15,716520
M,20140327,16,628510
M,20140327,17,334430
M,20140328,1,1325926
M,20140328,2,383070
M,20140328,3,877766
M,20140328,4,588365
M,20140328,5,989126
M,20140328,6,355395
M,20140328,7,681060
M,20140328,8,368770
M,20140328,9,422210
M,20140328,10,191600
M,20140328,11,569570
M,20140328,12,901120
M,20140328,13,703340
M,20140328,14,272900
M,20140328,15,5401430
M,20140328,16,600970
M,20140328,17,422430
M,20140329,1,1085697
M,20140329,2,349340
M,20140329,3,875962
M,20140329,4,570852
M,20140329,5,1002239
M,20140329,6,273290
M,20140329,7,754110
M,20140329,8,344490
M,20140329,9,286820
M,20140329,10,139750
M,20140329,11,728344
M,20140329,12,794800
M,20140329,13,596720
M,20140329,14,310770
M,20140329,15,3171661
M,20140329,16,435360
M,20140329,17,418100
M,20140330,1,1048100
M,20140330,2,332880
M,20140330,3,800465
M,20140330,4,575790
M,20140330,5,941168
M,20140330,6,291900
M,20140330,7,597390
M,20140330,8,230620
M,20140330,9,417430
M,20140330,10,173230
M,20140330,11,5109140
M,20140330,12,580050
M,20140330,13,687090
M,20140330,14,223940
M,20140330,15,2900230
M,20140330,16,752430
M,20140330,17,447820
M,20140331,1,1147389
M,20140331,2,630780
M,20140331,3,1033809
M,20140331,4,1482082
M,20140331,5,595343
M,20140331,6,121820
M,20140331,7,617270
M,20140331,8,261640
M,20140331,9,123670
M,20140331,10,193060
M,20140331,11,437070
M,20140331,12,496660
M,20140331,13,676820
M,20140331,14,215550
M,20140331,15,680840
M,20140331,16,408530
M,20140331,17,473800
M,20140401,1,1180685
M,20140401,2,303140
M,20140401,3,967728
M,20140401,4,639403
M,20140401,5,819082
M,20140401,6,190690
M,20140401,7,819620
M,20140401,8,323390
M,20140401,9,156770
M,20140401,10,126470
M,20140401,11,650780
M,20140401,12,535870
M,20140401,13,703680
M,20140401,14,380190
M,20140401,15,748560
M,20140401,16,14999540
M,20140401,17,242750
M,20140402,1,1117539
M,20140402,2,500650
M,20140402,3,896761
M,20140402,4,403095
M,20140402,5,788491
M,20140402,6,197580
M,20140402,7,681660
M,20140402,8,282790
M,20140402,9,291620
M,20140402,10,176100
M,20140402,11,442190
M,20140402,12,486810
M,20140402,13,726370
M,20140402,14,258120
M,20140402,15,1828270
M,20140402,16,528020
M,20140402,17,286840
M,20140403,1,987428
M,20140403,2,75340
M,20140403,3,964520
M,20140403,4,443942
M,20140403,5,905222
M,20140403,6,265250
M,20140403,7,700630
M,20140403,8,293630
M,20140403,9,166970
M,20140403,10,183290
M,20140403,11,406480
M,20140403,12,595260
M,20140403,13,580280
M,20140403,14,356710
M,20140403,15,5031000
M,20140403,16,434910
M,20140403,17,586130
M,20140404,1,1915249
M,20140404,2,1822710
M,20140404,3,1982438
M,20140404,4,803571
M,20140404,5,2161293
M,20140404,6,293520
M,20140404,7,822280
M,20140404,8,533880
M,20140404,9,361240
M,20140404,10,370530
M,20140404,11,843260
M,20140404,12,900130
M,20140404,13,17552470
M,20140404,14,653820
M,20140404,15,4342420
M,20140404,16,3106840
M,20140404,17,694260
M,20140405,1,1702055
M,20140405,2,925430
M,20140405,3,1478703
M,20140405,4,723196
M,20140405,5,1472308
M,20140405,6,327095
M,20140405,7,872420
M,20140405,8,444970
M,20140405,9,275380
M,20140405,10,332110
M,20140405,11,566150
M,20140405,12,999300
M,20140405,13,7770710
M,20140405,14,383820
M,20140405,15,11390790
M,20140405,16,5237230
M,20140405,17,631800
M,20140406,1,851516
M,20140406,2,275150
M,20140406,3,715307
M,20140406,4,446721
M,20140406,5,581720
M,20140406,6,245060
M,20140406,7,484110
M,20140406,8,319290
M,20140406,9,191830
M,20140406,10,185700
M,20140406,11,490200
M,20140406,12,595830
M,20140406,13,492510
M,20140406,14,219340
M,20140406,15,715632
M,20140406,16,441920
M,20140406,17,261380
M,20140407,1,899275
M,20140407,2,430840
M,20140407,3,1055912
M,20140407,4,526783
M,20140407,5,1004703
M,20140407,6,223510
M,20140407,7,724400
M,20140407,8,332120
M,20140407,9,131440
M,20140407,10,199830
M,20140407,11,452130
M,20140407,12,589070
M,20140407,13,503010
M,20140407,14,336880
M,20140407,15,1816464
M,20140407,16,617460
M,20140407,17,509050
M,20140408,1,1095825
M,20140408,2,264630
M,20140408,3,1052097
M,20140408,4,377225
M,20140408,5,767553
M,20140408,6,171780
M,20140408,7,800710
M,20140408,8,331710
M,20140408,9,111140
M,20140408,10,147190
M,20140408,11,465600
M,20140408,12,493130
M,20140408,13,631440
M,20140408,14,381610
M,20140408,15,909820
M,20140408,16,793520
M,20140408,17,494860
M,20140409,1,1057046
M,20140409,2,403930
M,20140409,3,994957
M,20140409,4,498666
M,20140409,5,1366527
M,20140409,6,247970
M,20140409,7,720040
M,20140409,8,385960
M,20140409,9,154720
M,20140409,10,178550
M,20140409,11,597630
M,20140409,12,741870
M,20140409,13,740800
M,20140409,14,268680
M,20140409,15,1831300
M,20140409,16,769210
M,20140409,17,354210
M,20140410,1,974119
M,20140410,2,256781
M,20140410,3,1059255
M,20140410,4,542337
M,20140410,5,1456872
M,20140410,6,137930
M,20140410,7,725110
M,20140410,8,350190
M,20140410,9,152940
M,20140410,10,112010
M,20140410,11,476150
M,20140410,12,439400
M,20140410,13,653310
M,20140410,14,321010
M,20140410,15,1726620
M,20140410,16,612050
M,20140410,17,454370
M,20140411,1,1153984
M,20140411,2,216680
M,20140411,3,1169161
M,20140411,4,566951
M,20140411,5,1198816
M,20140411,6,293560
M,20140411,7,619900
M,20140411,8,457260
M,20140411,9,201810
M,20140411,10,183720
M,20140411,11,603480
M,20140411,12,657400
M,20140411,13,663700
M,20140411,14,333140
M,20140411,15,1172300
M,20140411,16,719090
M,20140411,17,438860
M,20140412,1,1192244
M,20140412,2,333840
M,20140412,3,1129848
M,20140412,4,661282
M,20140412,5,1884670
M,20140412,6,381496
M,20140412,7,881390
M,20140412,8,434560
M,20140412,9,316730
M,20140412,10,184640
M,20140412,11,506570
M,20140412,12,857990
M,20140412,13,704900
M,20140412,14,357890
M,20140412,15,2945830
M,20140412,16,1000010
M,20140412,17,498370
M,20140413,1,267820
M,20140413,2,260900
M,20140413,3,271791
M,20140413,4,110400
M,20140413,5,283691
M,20140413,6,81980
M,20140413,7,255730
M,20140413,8,96990
M,20140413,9,94480
M,20140413,10,32440
M,20140413,11,122690
M,20140413,12,118610
M,20140413,13,187400
M,20140413,14,110260
M,20140413,15,272794
M,20140413,16,209670
M,20140413,17,128640
M,20140414,1,1055447
M,20140414,2,385370
M,20140414,3,1083741
M,20140414,4,476139
M,20140414,5,974798
M,20140414,6,231910
M,20140414,7,903940
M,20140414,8,460560
M,20140414,9,269720
M,20140414,10,258810
M,20140414,11,874700
M,20140414,12,947660
M,20140414,13,808960
M,20140414,14,274690
M,20140414,15,2750280
M,20140414,16,682880
M,20140414,17,513870
M,20140415,1,755464
M,20140415,2,295810
M,20140415,3,1001254
M,20140415,4,325550
M,20140415,5,782983
M,20140415,6,272390
M,20140415,7,596810
M,20140415,8,425990
M,20140415,9,144540
M,20140415,10,212670
M,20140415,11,574780
M,20140415,12,551580
M,20140415,13,574690
M,20140415,14,354590
M,20140415,15,2440810
M,20140415,16,769810
M,20140415,17,620840
M,20140416,1,1538091
M,20140416,2,1638070
M,20140416,3,1046648
M,20140416,4,411049
M,20140416,5,987534
M,20140416,6,290680
M,20140416,7,967230
M,20140416,8,410680
M,20140416,9,195030
M,20140416,10,173580
M,20140416,11,561110
M,20140416,12,682140
M,20140416,13,2003380
M,20140416,14,379730
M,20140416,15,1087880
M,20140416,16,854610
M,20140416,17,620460
M,20140417,1,1085701
M,20140417,2,799670
M,20140417,3,941857
M,20140417,4,408712
M,20140417,5,995107
M,20140417,6,274270
M,20140417,7,727660
M,20140417,8,355050
M,20140417,9,113270
M,20140417,10,184870
M,20140417,11,652520
M,20140417,12,630900
M,20140417,13,723570
M,20140417,14,317360
M,20140417,15,2032920
M,20140417,16,643830
M,20140417,17,446580
M,20140418,1,1229933
M,20140418,2,933960
M,20140418,3,966011
M,20140418,4,420344
M,20140418,5,1452738
M,20140418,6,242300
M,20140418,7,686620
M,20140418,8,409020
M,20140418,9,247370
M,20140418,10,190280
M,20140418,11,662320
M,20140418,12,702750
M,20140418,13,815240
M,20140418,14,478960
M,20140418,15,1275370
M,20140418,16,622100
M,20140418,17,422570
M,20140419,1,1398677
M,20140419,2,3242890
M,20140419,3,1109236
M,20140419,4,687273
M,20140419,5,1243038
M,20140419,6,246697
M,20140419,7,738970
M,20140419,8,311410
M,20140419,9,225900
M,20140419,10,122880
M,20140419,11,542770
M,20140419,12,974390
M,20140419,13,804560
M,20140419,14,2404560
M,20140419,15,1189510
M,20140419,16,1014450
M,20140419,17,556210
M,20140420,1,1040365
M,20140420,2,608490
M,20140420,3,868240
M,20140420,4,328345
M,20140420,5,997803
M,20140420,6,245351
M,20140420,7,709720
M,20140420,8,289940
M,20140420,9,293560
M,20140420,10,234400
M,20140420,11,638320
M,20140420,12,696030
M,20140420,13,4125170
M,20140420,14,2030140
M,20140420,15,1124820
M,20140420,16,572040
M,20140420,17,329390
M,20140421,1,1369521
M,20140421,2,547880
M,20140421,3,1083729
M,20140421,4,538297
M,20140421,5,766959
M,20140421,6,309563
M,20140421,7,776180
M,20140421,8,496090
M,20140421,9,214960
M,20140421,10,209880
M,20140421,11,702520
M,20140421,12,711880
M,20140421,13,5778060
M,20140421,14,620750
M,20140421,15,912630
M,20140421,16,766100
M,20140421,17,453070
M,20140422,1,1100378
M,20140422,2,1327680
M,20140422,3,980193
M,20140422,4,351360
M,20140422,5,1092906
M,20140422,6,318930
M,20140422,7,684490
M,20140422,8,420070
M,20140422,9,167910
M,20140422,10,177390
M,20140422,11,539090
M,20140422,12,790230
M,20140422,13,608300
M,20140422,14,351430
M,20140422,15,1484640
M,20140422,16,684650
M,20140422,17,622300
M,20140423,1,1054323
M,20140423,2,423620
M,20140423,3,1085056
M,20140423,4,414342
M,20140423,5,765178
M,20140423,6,306220
M,20140423,7,803810
M,20140423,8,430950
M,20140423,9,176390
M,20140423,10,189380
M,20140423,11,706140
M,20140423,12,663670
M,20140423,13,759030
M,20140423,14,281060
M,20140423,15,2826410
M,20140423,16,670370
M,20140423,17,491200
M,20140424,1,857858
M,20140424,2,254710
M,20140424,3,856015
M,20140424,4,457006
M,20140424,5,1023672
M,20140424,6,330680
M,20140424,7,729850
M,20140424,8,255180
M,20140424,9,283300
M,20140424,10,140170
M,20140424,11,643410
M,20140424,12,791410
M,20140424,13,859540
M,20140424,14,788340
M,20140424,15,1667960
M,20140424,16,672210
M,20140424,17,731490
M,20140425,1,1058875
M,20140425,2,441990
M,20140425,3,1043713
M,20140425,4,564952
M,20140425,5,865739
M,20140425,6,200900
M,20140425,7,736250
M,20140425,8,303770
M,20140425,9,302330
M,20140425,10,197280
M,20140425,11,2109880
M,20140425,12,1240270
M,20140425,13,618150
M,20140425,14,338830
M,20140425,15,1920190
M,20140425,16,774900
M,20140425,17,403410
M,20140426,1,1457051
M,20140426,2,523670
M,20140426,3,1369908
M,20140426,4,816393
M,20140426,5,1668509
M,20140426,6,283224
M,20140426,7,933840
M,20140426,8,461510
M,20140426,9,598170
M,20140426,10,256660
M,20140426,11,4054940
M,20140426,12,1324420
M,20140426,13,924180
M,20140426,14,502770
M,20140426,15,1438627
M,20140426,16,1197670
M,20140426,17,523520
M,20140427,1,253411
M,20140427,2,45900
M,20140427,3,211883
M,20140427,4,88023
M,20140427,5,301992
M,20140427,6,80240
M,20140427,7,192410
M,20140427,8,65040
M,20140427,9,49180
M,20140427,10,13620
M,20140427,11,112430
M,20140427,12,170380
M,20140427,13,112590
M,20140427,14,44160
M,20140427,15,212410
M,20140427,16,153560
M,20140427,17,146290
M,20140428,1,1156283
M,20140428,2,314080
M,20140428,3,1622385
M,20140428,4,521154
M,20140428,5,1351526
M,20140428,6,246950
M,20140428,7,916780
M,20140428,8,293570
M,20140428,9,251410
M,20140428,10,215590
M,20140428,11,715300
M,20140428,12,712540
M,20140428,13,692010
M,20140428,14,384340
M,20140428,15,1693590
M,20140428,16,770730
M,20140428,17,393540
M,20140429,1,1290733
M,20140429,2,412550
M,20140429,3,1205411
M,20140429,4,500622
M,20140429,5,1041570
M,20140429,6,208260
M,20140429,7,740470
M,20140429,8,422060
M,20140429,9,218630
M,20140429,10,242010
M,20140429,11,606030
M,20140429,12,735830
M,20140429,13,8447480
M,20140429,14,396370
M,20140429,15,6712180
M,20140429,16,824480
M,20140429,17,683440
M,20140430,1,1256276
M,20140430,2,116080
M,20140430,3,1080202
M,20140430,4,390841
M,20140430,5,1151210
M,20140430,6,271520
M,20140430,7,772110
M,20140430,8,282420
M,20140430,9,202620
M,20140430,10,181930
M,20140430,11,767070
M,20140430,12,1019370
M,20140430,13,906990
M,20140430,14,520700
M,20140430,15,1102280
M,20140430,16,644520
M,20140430,17,375480
M,20140501,1,1081170
M,20140501,2,702060
M,20140501,3,968936
M,20140501,4,358403
M,20140501,5,1423090
M,20140501,6,240750
M,20140501,7,765450
M,20140501,8,361550
M,20140501,9,219810
M,20140501,10,212920
M,20140501,11,657580
M,20140501,12,910270
M,20140501,13,947420
M,20140501,14,325370
M,20140501,15,969360
M,20140501,16,706410
M,20140501,17,348850
M,20140502,1,1262344
M,20140502,2,265400
M,20140502,3,932956
M,20140502,4,511996
M,20140502,5,2033231
M,20140502,6,276700
M,20140502,7,655340
M,20140502,8,391930
M,20140502,9,152380
M,20140502,10,135960
M,20140502,11,626870
M,20140502,12,770000
M,20140502,13,930100
M,20140502,14,308260
M,20140502,15,1024073
M,20140502,16,680750
M,20140502,17,461120
M,20140503,1,1444015
M,20140503,2,288360
M,20140503,3,885014
M,20140503,4,706232
M,20140503,5,1304699
